Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2021-05-17T17:07:25.000,1.79,14.7,6.81,44.68728,-124.156658
2021-05-17T17:22:25.000,1.79,14.66,6.81,44.68728,-124.156658
2021-05-17T17:37:25.000,1.79,14.67,6.81,44.68728,-124.156658
2021-05-17T17:52:25.000,1.79,14.64,6.81,44.68728,-124.156658
2021-05-17T18:07:25.000,1.78,14.61,6.81,44.68728,-124.156658
2021-05-17T18:22:25.000,1.8,14.72,6.81,44.68728,-124.156658
2021-05-17T18:37:25.000,1.79,14.67,6.81,44.68728,-124.156658
2021-05-17T18:52:25.000,1.78,14.6,6.82,44.68728,-124.156658
2021-05-17T19:07:25.000,1.78,14.57,6.82,44.68728,-124.156658
2021-05-17T19:22:25.000,1.77,14.55,6.82,44.68728,-124.156658
2021-05-17T19:37:25.000,1.76,14.43,6.82,44.68728,-124.156658
2021-05-17T19:52:25.000,1.74,14.25,6.81,44.68728,-124.156658
2021-05-17T20:07:25.000,1.74,14.24,6.82,44.68728,-124.156658
2021-05-17T20:22:25.000,1.72,14.06,6.81,44.68728,-124.156658
2021-05-17T20:37:25.000,1.71,14.06,6.81,44.68728,-124.156658
2021-05-17T20:52:25.000,1.71,14.03,6.81,44.68728,-124.156658
2021-05-17T21:07:25.000,1.72,14.1,6.81,44.68728,-124.156658
2021-05-17T21:22:25.000,1.69,13.87,6.81,44.68728,-124.156658
2021-05-17T21:37:25.000,1.7,13.94,6.81,44.68728,-124.156658
2021-05-17T21:52:25.000,1.72,14.09,6.81,44.68728,-124.156658
2021-05-17T22:07:25.000,1.71,14.05,6.81,44.68728,-124.156658
2021-05-17T22:22:25.000,1.72,14.13,6.81,44.68728,-124.156658
2021-05-17T22:37:25.000,1.68,13.78,6.81,44.68728,-124.156658
2021-05-17T22:52:25.000,1.7,13.92,6.81,44.68728,-124.156658
2021-05-17T23:07:25.000,1.72,14.14,6.81,44.68728,-124.156658
2021-05-17T23:22:25.000,1.71,14.03,6.81,44.68728,-124.156658
2021-05-17T23:37:25.000,1.68,13.78,6.82,44.68728,-124.156658
2021-05-17T23:52:25.000,1.66,13.62,6.82,44.68728,-124.156658
2021-05-18T00:07:25.000,1.7,13.92,6.82,44.68728,-124.156658
2021-05-18T00:22:25.000,1.77,14.48,6.82,44.68728,-124.156658
2021-05-18T00:37:25.000,1.73,14.22,6.82,44.68728,-124.156658
2021-05-18T00:52:25.000,1.71,14.02,6.82,44.68728,-124.156658
2021-05-18T01:07:25.000,1.7,13.95,6.83,44.68728,-124.156658
2021-05-18T01:22:25.000,1.72,14.1,6.83,44.68728,-124.156658
2021-05-18T01:37:25.000,1.71,14.05,6.83,44.68728,-124.156658
2021-05-18T01:52:25.000,1.74,14.24,6.83,44.68728,-124.156658
2021-05-18T02:07:25.000,1.73,14.21,6.84,44.68728,-124.156658
2021-05-18T02:22:25.000,1.73,14.24,6.84,44.68728,-124.156658
2021-05-18T02:37:25.000,1.77,14.5,6.85,44.68728,-124.156658
