Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2021-07-10T16:20:49.000,4.63,39.86,8.81,44.68728,-124.156658
2021-07-10T16:35:49.000,4.62,39.81,8.81,44.68728,-124.156658
2021-07-10T16:50:49.000,4.63,39.88,8.8,44.68728,-124.156658
2021-07-10T17:05:49.000,4.62,39.75,8.8,44.68728,-124.156658
2021-07-10T17:20:49.000,4.62,39.77,8.81,44.68728,-124.156658
2021-07-10T17:35:49.000,4.61,39.72,8.81,44.68728,-124.156658
2021-07-10T17:50:49.000,4.62,39.76,8.81,44.68728,-124.156658
2021-07-10T18:05:49.000,4.64,39.93,8.81,44.68728,-124.156658
2021-07-10T18:20:49.000,4.66,40.12,8.83,44.68728,-124.156658
2021-07-10T18:35:49.000,4.65,40.08,8.83,44.68728,-124.156658
2021-07-10T18:50:49.000,4.66,40.19,8.83,44.68728,-124.156658
2021-07-10T19:05:49.000,4.69,40.39,8.85,44.68728,-124.156658
2021-07-10T19:20:49.000,4.7,40.54,8.85,44.68728,-124.156658
2021-07-10T19:35:49.000,4.72,40.72,8.86,44.68728,-124.156658
2021-07-10T19:50:49.000,4.69,40.49,8.88,44.68728,-124.156658
2021-07-10T20:05:49.000,4.71,40.59,8.88,44.68728,-124.156658
2021-07-10T20:20:49.000,4.7,40.53,8.9,44.68728,-124.156658
2021-07-10T20:35:49.000,4.72,40.77,8.9,44.68728,-124.156658
2021-07-10T20:50:49.000,4.7,40.55,8.9,44.68728,-124.156658
2021-07-10T21:05:49.000,4.72,40.77,8.91,44.68728,-124.156658
2021-07-10T21:20:49.000,4.7,40.54,8.91,44.68728,-124.156658
2021-07-10T21:35:49.000,4.72,40.78,8.92,44.68728,-124.156658
2021-07-10T21:50:49.000,4.7,40.62,8.92,44.68728,-124.156658
2021-07-10T22:05:49.000,4.69,40.49,8.92,44.68728,-124.156658
2021-07-10T22:20:49.000,4.7,40.61,8.93,44.68728,-124.156658
2021-07-10T22:35:49.000,4.69,40.53,8.94,44.68728,-124.156658
2021-07-10T22:50:49.000,4.65,40.2,8.94,44.68728,-124.156658
2021-07-10T23:05:49.000,4.68,40.41,8.95,44.68728,-124.156658
2021-07-10T23:20:49.000,4.71,40.67,8.95,44.68728,-124.156658
2021-07-10T23:35:49.000,4.69,40.54,8.95,44.68728,-124.156658
2021-07-10T23:50:49.000,4.68,40.45,8.95,44.68728,-124.156658
2021-07-11T00:05:49.000,4.68,40.44,8.95,44.68728,-124.156658
2021-07-11T00:20:49.000,4.69,40.55,8.95,44.68728,-124.156658
2021-07-11T00:35:49.000,4.72,40.76,8.95,44.68728,-124.156658
2021-07-11T00:50:49.000,4.69,40.56,8.95,44.68728,-124.156658
2021-07-11T01:05:49.000,4.68,40.41,8.95,44.68728,-124.156658
2021-07-11T01:20:49.000,4.7,40.62,8.95,44.68728,-124.156658
2021-07-11T01:35:49.000,4.7,40.62,8.95,44.68728,-124.156658
2021-07-11T01:50:49.000,4.7,40.61,8.95,44.68728,-124.156658
2021-07-11T02:05:49.000,4.68,40.39,8.94,44.68728,-124.156658
2021-07-11T02:20:49.000,4.69,40.53,8.93,44.68728,-124.156658
2021-07-11T02:35:49.000,4.67,40.35,8.93,44.68728,-124.156658
2021-07-11T02:50:49.000,4.68,40.45,8.92,44.68728,-124.156658
2021-07-11T03:05:49.000,4.67,40.33,8.92,44.68728,-124.156658
2021-07-11T03:20:49.000,4.67,40.35,8.92,44.68728,-124.156658
2021-07-11T03:35:49.000,4.68,40.45,8.92,44.68728,-124.156658
2021-07-11T03:50:49.000,4.66,40.26,8.91,44.68728,-124.156658
2021-07-11T04:05:49.000,4.65,40.15,8.91,44.68728,-124.156658
2021-07-11T04:20:49.000,4.68,40.37,8.9,44.68728,-124.156658
2021-07-11T04:35:49.000,4.68,40.38,8.9,44.68728,-124.156658
2021-07-11T04:50:49.000,4.68,40.35,8.9,44.68728,-124.156658
2021-07-11T05:05:49.000,4.67,40.29,8.9,44.68728,-124.156658
2021-07-11T05:20:49.000,4.67,40.33,8.9,44.68728,-124.156658
2021-07-11T05:35:49.000,4.63,39.98,8.89,44.68728,-124.156658
2021-07-11T05:50:49.000,4.66,40.2,8.88,44.68728,-124.156658
2021-07-11T06:05:49.000,4.66,40.18,8.88,44.68728,-124.156658
2021-07-11T06:20:49.000,4.66,40.2,8.88,44.68728,-124.156658
2021-07-11T06:35:49.000,4.65,40.13,8.88,44.68728,-124.156658
2021-07-11T06:50:49.000,4.67,40.29,8.88,44.68728,-124.156658
2021-07-11T07:05:49.000,4.67,40.24,8.88,44.68728,-124.156658
2021-07-11T07:20:49.000,4.68,40.32,8.88,44.68728,-124.156658
2021-07-11T07:35:49.000,4.66,40.23,8.87,44.68728,-124.156658
2021-07-11T07:50:49.000,4.68,40.37,8.86,44.68728,-124.156658
2021-07-11T08:05:49.000,4.66,40.15,8.86,44.68728,-124.156658
2021-07-11T08:20:49.000,4.66,40.18,8.85,44.68728,-124.156658
