Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2021-06-27T00:55:18.000,1.69,14.17,7.66,44.68728,-124.156658
2021-06-27T01:10:18.000,1.68,14.08,7.66,44.68728,-124.156658
2021-06-27T01:25:18.000,1.67,14.01,7.65,44.68728,-124.156658
2021-06-27T01:40:18.000,1.64,13.7,7.64,44.68728,-124.156658
2021-06-27T01:55:18.000,1.5,12.52,7.61,44.68728,-124.156658
2021-06-27T02:10:18.000,1.48,12.41,7.59,44.68728,-124.156658
2021-06-27T02:25:18.000,1.49,12.44,7.59,44.68728,-124.156658
2021-06-27T02:40:18.000,1.49,12.47,7.59,44.68728,-124.156658
2021-06-27T02:55:18.000,1.5,12.52,7.59,44.68728,-124.156658
2021-06-27T03:10:18.000,1.53,12.75,7.59,44.68728,-124.156658
2021-06-27T03:25:18.000,1.51,12.66,7.59,44.68728,-124.156658
2021-06-27T03:40:18.000,1.51,12.66,7.59,44.68728,-124.156658
2021-06-27T03:55:18.000,1.51,12.65,7.59,44.68728,-124.156658
2021-06-27T04:10:18.000,1.52,12.69,7.6,44.68728,-124.156658
2021-06-27T04:25:18.000,1.53,12.82,7.61,44.68728,-124.156658
2021-06-27T04:40:18.000,1.54,12.88,7.61,44.68728,-124.156658
2021-06-27T04:55:18.000,1.56,13.02,7.62,44.68728,-124.156658
2021-06-27T05:10:18.000,1.56,13.07,7.61,44.68728,-124.156658
2021-06-27T05:25:18.000,1.56,13.05,7.63,44.68728,-124.156658
2021-06-27T05:40:18.000,1.57,13.1,7.63,44.68728,-124.156658
2021-06-27T05:55:18.000,1.57,13.15,7.63,44.68728,-124.156658
2021-06-27T06:10:18.000,1.58,13.21,7.63,44.68728,-124.156658
2021-06-27T06:25:18.000,1.58,13.2,7.63,44.68728,-124.156658
2021-06-27T06:40:18.000,1.58,13.2,7.64,44.68728,-124.156658
2021-06-27T06:55:18.000,1.56,13.05,7.64,44.68728,-124.156658
2021-06-27T07:10:18.000,1.56,13.08,7.64,44.68728,-124.156658
2021-06-27T07:25:18.000,1.56,13.1,7.65,44.68728,-124.156658
2021-06-27T07:40:18.000,1.57,13.12,7.64,44.68728,-124.156658
2021-06-27T07:55:18.000,1.56,13.05,7.64,44.68728,-124.156658
2021-06-27T08:10:18.000,1.55,12.99,7.64,44.68728,-124.156658
2021-06-27T08:25:18.000,1.55,12.95,7.63,44.68728,-124.156658
2021-06-27T08:40:18.000,1.56,13.08,7.63,44.68728,-124.156658
2021-06-27T08:55:18.000,1.56,13.03,7.62,44.68728,-124.156658
2021-06-27T09:10:18.000,1.53,12.78,7.61,44.68728,-124.156658
2021-06-27T09:25:18.000,1.51,12.65,7.61,44.68728,-124.156658
2021-06-27T09:40:18.000,1.51,12.61,7.61,44.68728,-124.156658
2021-06-27T09:55:18.000,1.51,12.61,7.61,44.68728,-124.156658
2021-06-27T10:10:18.000,1.53,12.79,7.61,44.68728,-124.156658
2021-06-27T10:25:18.000,1.52,12.74,7.61,44.68728,-124.156658
2021-06-27T10:40:18.000,1.53,12.81,7.61,44.68728,-124.156658
2021-06-27T10:55:18.000,1.54,12.85,7.61,44.68728,-124.156658
2021-06-27T11:10:18.000,1.54,12.9,7.61,44.68728,-124.156658
2021-06-27T11:25:18.000,1.56,13.09,7.61,44.68728,-124.156658
2021-06-27T11:40:18.000,1.56,13.05,7.61,44.68728,-124.156658
2021-06-27T11:55:18.000,1.57,13.15,7.62,44.68728,-124.156658
2021-06-27T12:10:18.000,1.57,13.15,7.63,44.68728,-124.156658
2021-06-27T12:25:18.000,1.57,13.14,7.63,44.68728,-124.156658
2021-06-27T12:40:18.000,1.57,13.15,7.63,44.68728,-124.156658
2021-06-27T12:55:18.000,1.56,13.07,7.63,44.68728,-124.156658
2021-06-27T13:10:18.000,1.55,13.01,7.63,44.68728,-124.156658
2021-06-27T13:25:18.000,1.56,13.03,7.63,44.68728,-124.156658
2021-06-27T13:40:18.000,1.55,12.93,7.63,44.68728,-124.156658
2021-06-27T13:55:18.000,1.54,12.87,7.63,44.68728,-124.156658
2021-06-27T14:10:18.000,1.52,12.75,7.63,44.68728,-124.156658
2021-06-27T14:25:18.000,1.47,12.33,7.62,44.68728,-124.156658
2021-06-27T14:40:18.000,1.49,12.44,7.61,44.68728,-124.156658
2021-06-27T14:55:18.000,1.49,12.45,7.62,44.68728,-124.156658
2021-06-27T15:10:18.000,1.48,12.37,7.62,44.68728,-124.156658
2021-06-27T15:25:18.000,1.48,12.35,7.63,44.68728,-124.156658
2021-06-27T15:40:18.000,1.5,12.53,7.63,44.68728,-124.156658
2021-06-27T15:55:18.000,1.51,12.6,7.64,44.68728,-124.156658
2021-06-27T16:10:18.000,1.52,12.76,7.66,44.68728,-124.156658
2021-06-27T16:25:18.000,1.54,12.92,7.66,44.68728,-124.156658
2021-06-27T16:40:18.000,1.55,12.95,7.68,44.68728,-124.156658
2021-06-27T16:55:18.000,1.55,13.02,7.68,44.68728,-124.156658
2021-06-27T17:10:18.000,1.54,12.94,7.68,44.68728,-124.156658
2021-06-27T17:25:18.000,1.54,12.87,7.66,44.68728,-124.156658
2021-06-27T17:40:18.000,1.52,12.74,7.66,44.68728,-124.156658
2021-06-27T17:55:18.000,1.51,12.66,7.66,44.68728,-124.156658
2021-06-27T18:10:18.000,1.5,12.56,7.63,44.68728,-124.156658
