Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2022-05-17T14:06:02.000,5,42.64,8.4,42.735568,-124.527851
2022-05-17T14:21:02.000,4.98,42.42,8.39,42.735568,-124.527851
2022-05-17T14:36:02.000,4.96,42.23,8.38,42.735568,-124.527851
2022-05-17T14:51:02.000,4.94,42.14,8.38,42.735568,-124.527851
2022-05-17T15:06:02.000,4.88,41.56,8.35,42.735568,-124.527851
2022-05-17T15:21:02.000,4.84,41.18,8.34,42.735568,-124.527851
2022-05-17T15:36:02.000,4.8,40.82,8.33,42.735568,-124.527851
2022-05-17T15:51:02.000,4.75,40.46,8.32,42.735568,-124.527851
2022-05-17T16:06:02.000,4.73,40.22,8.3,42.735568,-124.527851
2022-05-17T16:21:02.000,4.65,39.59,8.29,42.735568,-124.527851
2022-05-17T16:36:02.000,4.64,39.48,8.28,42.735568,-124.527851
2022-05-17T16:51:02.000,4.66,39.61,8.28,42.735568,-124.527851
2022-05-17T17:06:02.000,4.73,40.24,8.3,42.735568,-124.527851
2022-05-17T17:21:02.000,4.79,40.8,8.33,42.735568,-124.527851
2022-05-17T17:36:02.000,4.91,41.82,8.38,42.735568,-124.527851
2022-05-17T17:51:02.000,5.1,43.57,8.46,42.735568,-124.527851
2022-05-17T18:06:02.000,5.36,45.92,8.58,42.735568,-124.527851
2022-05-17T18:21:02.000,5.64,48.49,8.72,42.735568,-124.527851
2022-05-17T18:36:02.000,5.95,51.33,8.88,42.735568,-124.527851
2022-05-17T18:51:02.000,6.16,53.27,9,42.735568,-124.527851
2022-05-17T19:06:02.000,6.27,54.31,9.05,42.735568,-124.527851
2022-05-17T19:21:02.000,5.54,47.59,8.72,42.735568,-124.527851
2022-05-17T19:36:02.000,4.96,42.32,8.44,42.735568,-124.527851
2022-05-17T19:51:02.000,4.67,39.71,8.31,42.735568,-124.527851
2022-05-17T20:06:02.000,4.5,38.2,8.23,42.735568,-124.527851
