Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
17-Jul-2020 19:00:00,0.769984600307994,7.42,44.8293382390953,-124.083313686591,-30.1805657835218
17-Jul-2020 20:00:00,0.759484810303794,7.42,44.8293382390953,-124.083313686591,-30.1805657835218
17-Jul-2020 21:00:00,0.734985300293994,7.4175,44.8293382390953,-124.083313686591,-30.1805657835218
17-Jul-2020 22:00:00,0.710485790284194,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
17-Jul-2020 23:00:00,0.701735965280694,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 00:00:00,0.713985720285594,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 01:00:00,0.733235335293294,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 02:00:00,0.764734705305894,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 03:00:00,0.776984460310794,7.4175,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 04:00:00,0.798859022819543,7.46,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 05:00:00,0.807608847823043,7.49,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 06:00:00,0.792734145317094,7.4675,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 07:00:00,0.740235195296094,7.4125,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 08:00:00,0.657986840263195,7.3825,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 09:00:00,0.622987540249195,7.37,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 10:00:00,0.631737365252695,7.39,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 11:00:00,0.717485650286994,7.4375,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 12:00:00,0.764734705305894,7.4925,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 13:00:00,0.810233795324093,7.53,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 14:00:00,0.852232955340893,7.5525,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 15:00:00,0.992230155396892,7.6325,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 16:00:00,0.930981380372392,7.61,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 17:00:00,0.838233235335293,7.55625,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 18:00:00,0.803233935321294,7.5375,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 19:00:00,0.813733725325493,7.54,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 20:00:00,0.754234915301694,7.495,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 21:00:00,0.734985300293994,7.47,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 22:00:00,0.740235195296094,7.4875,44.8293382390953,-124.083313686591,-30.1805657835218
18-Jul-2020 23:00:00,0.696486070278594,7.4575,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 00:00:00,0.643987120257595,7.415,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 01:00:00,0.638737225255495,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 02:00:00,0.675486490270194,7.42125,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 03:00:00,0.659736805263895,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 04:00:00,0.878482430351393,7.5325,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 05:00:00,1.06922861542769,7.6225,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 06:00:00,1.19697606047879,7.655,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 07:00:00,0.851357972840543,7.46,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 08:00:00,0.820733585328293,7.41,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 09:00:00,0.939731205375892,7.46,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 10:00:00,1.26697466050679,7.5825,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 11:00:00,1.13572728545429,7.53,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 12:00:00,1.11297774044519,7.4925,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 13:00:00,1.03947921041579,7.3675,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 14:00:00,0.962480750384992,7.25,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 15:00:00,1.08672826543469,7.27,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 16:00:00,1.11647767044659,7.265,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 17:00:00,1.20922581548369,7.3325,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 18:00:00,1.32559848803024,7.41125,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 19:00:00,1.21622567548649,7.345,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 20:00:00,1.13397732045359,7.225,44.8293382390953,-124.083313686591,-30.1805657835218
19-Jul-2020 21:00:00,1.13397732045359,7.175,44.8293382390953,-124.083313686591,-30.1805657835218
