Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-07-04T15:20:36.000,4.71,39.57,7.75,NaN,NaN
2020-07-04T15:35:36.000,4.79,40.22,7.75,NaN,NaN
2020-07-04T15:50:36.000,4.83,40.57,7.75,NaN,NaN
2020-07-04T16:05:36.000,4.82,40.5,7.77,NaN,NaN
2020-07-04T16:20:36.000,4.74,39.77,7.78,NaN,NaN
2020-07-04T16:35:36.000,4.6,38.64,7.76,NaN,NaN
2020-07-04T16:50:36.000,4.45,37.31,7.75,NaN,NaN
2020-07-04T17:05:36.000,4.39,36.85,7.75,NaN,NaN
2020-07-04T17:20:36.000,4.38,36.8,7.75,NaN,NaN
2020-07-04T17:35:36.000,4.41,36.99,7.75,NaN,NaN
2020-07-04T17:50:36.000,4.43,37.15,7.75,NaN,NaN
2020-07-04T18:05:36.000,4.43,37.18,7.75,NaN,NaN
2020-07-04T18:20:36.000,4.47,37.49,7.74,NaN,NaN
2020-07-04T18:35:36.000,4.48,37.58,7.74,NaN,NaN
2020-07-04T18:50:36.000,4.52,37.92,7.73,NaN,NaN
2020-07-04T19:05:36.000,4.53,38.02,7.73,NaN,NaN
2020-07-04T19:20:36.000,4.57,38.34,7.73,NaN,NaN
2020-07-04T19:35:36.000,4.6,38.57,7.74,NaN,NaN
2020-07-04T19:50:36.000,4.67,39.23,7.75,NaN,NaN
2020-07-04T20:05:36.000,4.79,40.16,7.75,NaN,NaN
2020-07-04T20:20:36.000,4.88,40.92,7.75,NaN,NaN
2020-07-04T20:35:36.000,4.94,41.47,7.75,NaN,NaN
2020-07-04T20:50:36.000,4.95,41.55,7.76,NaN,NaN
2020-07-04T21:05:36.000,4.97,41.74,7.78,NaN,NaN
2020-07-04T21:20:36.000,5.02,42.12,7.78,NaN,NaN
2020-07-04T21:35:36.000,5.09,42.71,7.78,NaN,NaN
2020-07-04T21:50:36.000,5.14,43.21,7.8,NaN,NaN
2020-07-04T22:05:36.000,5.23,43.94,7.8,NaN,NaN
2020-07-04T22:20:36.000,5.31,44.61,7.8,NaN,NaN
2020-07-04T22:35:36.000,5.36,45.09,7.82,NaN,NaN
2020-07-04T22:50:36.000,5.4,45.39,7.82,NaN,NaN
2020-07-04T23:05:36.000,5.47,45.98,7.83,NaN,NaN
2020-07-04T23:20:36.000,5.49,46.12,7.83,NaN,NaN
2020-07-04T23:35:36.000,5.56,46.73,7.83,NaN,NaN
2020-07-04T23:50:36.000,5.58,46.91,7.84,NaN,NaN
2020-07-05T00:05:36.000,5.59,47.06,7.85,NaN,NaN
2020-07-05T00:20:36.000,5.63,47.39,7.85,NaN,NaN
2020-07-05T00:35:36.000,5.65,47.5,7.85,NaN,NaN
2020-07-05T00:50:36.000,5.68,47.81,7.85,NaN,NaN
2020-07-05T01:05:36.000,5.7,47.94,7.85,NaN,NaN
2020-07-05T01:20:36.000,5.71,48.07,7.85,NaN,NaN
2020-07-05T01:35:36.000,5.72,48.11,7.85,NaN,NaN
2020-07-05T01:50:36.000,5.74,48.26,7.85,NaN,NaN
2020-07-05T02:05:36.000,5.73,48.22,7.85,NaN,NaN
2020-07-05T02:20:36.000,5.75,48.41,7.85,NaN,NaN
2020-07-05T02:35:36.000,5.78,48.64,7.86,NaN,NaN
2020-07-05T02:50:36.000,5.79,48.71,7.86,NaN,NaN
2020-07-05T03:05:36.000,5.79,48.7,7.86,NaN,NaN
2020-07-05T03:20:36.000,5.8,48.82,7.87,NaN,NaN
2020-07-05T03:35:36.000,5.81,48.89,7.87,NaN,NaN
2020-07-05T03:50:36.000,5.82,48.95,7.87,NaN,NaN
2020-07-05T04:05:36.000,5.84,49.18,7.87,NaN,NaN
2020-07-05T04:20:36.000,5.85,49.28,7.87,NaN,NaN
2020-07-05T04:35:36.000,5.87,49.39,7.87,NaN,NaN
2020-07-05T04:50:36.000,5.88,49.49,7.87,NaN,NaN
2020-07-05T05:05:36.000,5.89,49.56,7.87,NaN,NaN
2020-07-05T05:20:36.000,5.91,49.72,7.87,NaN,NaN
2020-07-05T05:35:36.000,5.91,49.75,7.88,NaN,NaN
2020-07-05T05:50:36.000,5.94,49.99,7.88,NaN,NaN
2020-07-05T06:05:36.000,5.94,50.06,7.89,NaN,NaN
2020-07-05T06:20:36.000,5.95,50.07,7.89,NaN,NaN
2020-07-05T06:35:36.000,5.96,50.22,7.9,NaN,NaN
2020-07-05T06:50:36.000,5.97,50.32,7.9,NaN,NaN
2020-07-05T07:05:36.000,5.98,50.4,7.9,NaN,NaN
