Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
04-Jun-2020 20:00:00,5.12039759204816,9.505,46.21416,-124.025153,-7.217959
04-Jun-2020 21:00:00,4.88590228195436,9.3775,46.21416,-124.025153,-7.217959
04-Jun-2020 22:00:00,4.69690606187876,9.2825,46.21416,-124.025153,-7.217959
04-Jun-2020 23:00:00,4.57790844183116,9.1875,46.21416,-124.025153,-7.217959
05-Jun-2020 00:00:00,4.67065658686826,9.2425,46.21416,-124.025153,-7.217959
05-Jun-2020 01:00:00,4.69165616687666,9.27,46.21416,-124.025153,-7.217959
05-Jun-2020 02:00:00,4.66453170936581,9.26,46.21416,-124.025153,-7.217959
05-Jun-2020 03:00:00,4.67765644687106,9.28,46.21416,-124.025153,-7.217959
05-Jun-2020 04:00:00,4.80540389192216,9.33,46.21416,-124.025153,-7.217959
05-Jun-2020 05:00:00,4.98565028699426,9.4025,46.21416,-124.025153,-7.217959
05-Jun-2020 06:00:00,5.12214755704886,9.48,46.21416,-124.025153,-7.217959
05-Jun-2020 07:00:00,5.08364832703346,9.4775,46.21416,-124.025153,-7.217959
05-Jun-2020 08:00:00,4.94890102197956,9.4,46.21416,-124.025153,-7.217959
05-Jun-2020 09:00:00,4.61465770684586,9.1975,46.21416,-124.025153,-7.217959
05-Jun-2020 10:00:00,4.36616267674646,9.07,46.21416,-124.025153,-7.217959
05-Jun-2020 11:00:00,4.19991600167997,8.995,46.21416,-124.025153,-7.217959
05-Jun-2020 12:00:00,4.10891782164357,8.96,46.21416,-124.025153,-7.217959
05-Jun-2020 13:00:00,4.02141957160857,8.9225,46.21416,-124.025153,-7.217959
05-Jun-2020 14:00:00,3.94792104157917,8.8975,46.21416,-124.025153,-7.217959
05-Jun-2020 15:00:00,3.79742405151897,8.835,46.21416,-124.025153,-7.217959
05-Jun-2020 16:00:00,3.61367772644547,8.7775,46.21416,-124.025153,-7.217959
05-Jun-2020 17:00:00,3.48768024639507,8.73625,46.21416,-124.025153,-7.217959
05-Jun-2020 18:00:00,3.50517989640207,8.7575,46.21416,-124.025153,-7.217959
05-Jun-2020 19:00:00,3.63992720145597,8.8025,46.21416,-124.025153,-7.217959
05-Jun-2020 20:00:00,3.76942461150777,8.84,46.21416,-124.025153,-7.217959
