Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
04-Jun-2020 19:00:00,5.94988100237995,9.51,45.98649,-123.974066,-15.0447
04-Jun-2020 20:00:00,5.9262564748705,9.7075,45.98649,-123.974066,-15.0447
04-Jun-2020 21:00:00,5.72413551728965,9.55,45.98649,-123.974066,-15.0447
04-Jun-2020 22:00:00,4.83340333193336,9.195,45.98649,-123.974066,-15.0447
04-Jun-2020 23:00:00,4.68640627187456,9.115,45.98649,-123.974066,-15.0447
05-Jun-2020 00:00:00,4.62515749685006,9.1,45.98649,-123.974066,-15.0447
05-Jun-2020 01:00:00,4.69515609687806,9.115,45.98649,-123.974066,-15.0447
05-Jun-2020 02:00:00,5.14664706705866,9.2775,45.98649,-123.974066,-15.0447
05-Jun-2020 03:00:00,5.11689766204676,9.2825,45.98649,-123.974066,-15.0447
05-Jun-2020 04:00:00,5.00489990200196,9.26,45.98649,-123.974066,-15.0447
05-Jun-2020 05:00:00,5.02589948201036,9.2725,45.98649,-123.974066,-15.0447
05-Jun-2020 06:00:00,5.30064398712026,9.4325,45.98649,-123.974066,-15.0447
05-Jun-2020 07:00:00,5.65938681226375,9.605,45.98649,-123.974066,-15.0447
05-Jun-2020 08:00:00,5.38114237715246,9.515,45.98649,-123.974066,-15.0447
05-Jun-2020 09:00:00,5.03989920201596,9.3175,45.98649,-123.974066,-15.0447
05-Jun-2020 10:00:00,4.74415511689766,9.1775,45.98649,-123.974066,-15.0447
05-Jun-2020 11:00:00,4.61640767184656,9.1075,45.98649,-123.974066,-15.0447
05-Jun-2020 12:00:00,4.38016239675206,8.995,45.98649,-123.974066,-15.0447
05-Jun-2020 13:00:00,4.21041579168417,8.9075,45.98649,-123.974066,-15.0447
05-Jun-2020 14:00:00,4.06341873162537,8.8475,45.98649,-123.974066,-15.0447
05-Jun-2020 15:00:00,3.87792244155117,8.775,45.98649,-123.974066,-15.0447
05-Jun-2020 16:00:00,3.67667646647067,8.6925,45.98649,-123.974066,-15.0447
05-Jun-2020 17:00:00,3.58217835643287,8.66,45.98649,-123.974066,-15.0447
05-Jun-2020 18:00:00,3.59092818143637,8.665,45.98649,-123.974066,-15.0447
05-Jun-2020 19:00:00,3.68017639647207,8.705,45.98649,-123.974066,-15.0447
05-Jun-2020 20:00:00,4.12641747165057,8.86,45.98649,-123.974066,-15.0447
05-Jun-2020 21:00:00,4.86665266694666,9.1875,45.98649,-123.974066,-15.0447
05-Jun-2020 22:00:00,4.73715525689486,9.15125,45.98649,-123.974066,-15.0447
05-Jun-2020 23:00:00,4.16141677166457,8.89,45.98649,-123.974066,-15.0447
06-Jun-2020 00:00:00,4.03541929161417,8.8325,45.98649,-123.974066,-15.0447
06-Jun-2020 01:00:00,3.98817023659527,8.83,45.98649,-123.974066,-15.0447
06-Jun-2020 02:00:00,3.95842083158337,8.81,45.98649,-123.974066,-15.0447
06-Jun-2020 03:00:00,3.99867002659947,8.835,45.98649,-123.974066,-15.0447
06-Jun-2020 04:00:00,4.12816743665127,8.855,45.98649,-123.974066,-15.0447
06-Jun-2020 05:00:00,4.24366512669747,8.895,45.98649,-123.974066,-15.0447
06-Jun-2020 06:00:00,4.42916141677166,8.9475,45.98649,-123.974066,-15.0447
06-Jun-2020 07:00:00,4.66540669186616,9.0475,45.98649,-123.974066,-15.0447
06-Jun-2020 08:00:00,5.19214615707686,9.2475,45.98649,-123.974066,-15.0447
06-Jun-2020 09:00:00,5.93238135237295,9.4975,45.98649,-123.974066,-15.0447
06-Jun-2020 10:00:00,6.38387232255355,9.5425,45.98649,-123.974066,-15.0447
06-Jun-2020 11:00:00,6.39612207755845,9.54125,45.98649,-123.974066,-15.0447
06-Jun-2020 12:00:00,6.04962900741985,9.5425,45.98649,-123.974066,-15.0447
06-Jun-2020 13:00:00,5.53338933221336,9.4225,45.98649,-123.974066,-15.0447
06-Jun-2020 14:00:00,5.37414251714966,9.3825,45.98649,-123.974066,-15.0447
06-Jun-2020 15:00:00,4.93490130197396,9.28,45.98649,-123.974066,-15.0447
06-Jun-2020 16:00:00,5.49139017219656,9.4175,45.98649,-123.974066,-15.0447
06-Jun-2020 17:00:00,6.58861822763545,9.755,45.98649,-123.974066,-15.0447
06-Jun-2020 18:00:00,7.46710065798684,10.13375,45.98649,-123.974066,-15.0447
06-Jun-2020 19:00:00,7.23435531289374,10.1175,45.98649,-123.974066,-15.0447
06-Jun-2020 20:00:00,7.06985860282794,10.0225,45.98649,-123.974066,-15.0447
06-Jun-2020 21:00:00,7.16435671286574,10.1325,45.98649,-123.974066,-15.0447
06-Jun-2020 22:00:00,7.11360772784544,10.2,45.98649,-123.974066,-15.0447
06-Jun-2020 23:00:00,7.04710905781884,10.2175,45.98649,-123.974066,-15.0447
07-Jun-2020 00:00:00,6.81436371272575,10.1575,45.98649,-123.974066,-15.0447
07-Jun-2020 01:00:00,6.86511269774604,10.1825,45.98649,-123.974066,-15.0447
07-Jun-2020 02:00:00,7.62547249055019,10.8775,45.98649,-123.974066,-15.0447
07-Jun-2020 03:00:00,7.70159596808064,11.0275,45.98649,-123.974066,-15.0447
07-Jun-2020 04:00:00,7.66309673806524,11.095,45.98649,-123.974066,-15.0447
07-Jun-2020 05:00:00,7.94484110317794,11.3,45.98649,-123.974066,-15.0447
07-Jun-2020 06:00:00,8.39458210835783,11.37,45.98649,-123.974066,-15.0447
07-Jun-2020 07:00:00,8.31933361332773,11.265,45.98649,-123.974066,-15.0447
07-Jun-2020 08:00:00,8.31670866582668,11.2175,45.98649,-123.974066,-15.0447
07-Jun-2020 09:00:00,8.04983900321993,11.035,45.98649,-123.974066,-15.0447
07-Jun-2020 10:00:00,7.95184096318074,10.98,45.98649,-123.974066,-15.0447
07-Jun-2020 11:00:00,7.89059218815624,10.955,45.98649,-123.974066,-15.0447
07-Jun-2020 12:00:00,7.84334313313734,10.94,45.98649,-123.974066,-15.0447
07-Jun-2020 13:00:00,7.89059218815624,11.045,45.98649,-123.974066,-15.0447
07-Jun-2020 14:00:00,7.75759484810304,11.855,45.98649,-123.974066,-15.0447
07-Jun-2020 15:00:00,7.84684306313874,12.16,45.98649,-123.974066,-15.0447
07-Jun-2020 16:00:00,7.77159456810864,12.2775,45.98649,-123.974066,-15.0447
07-Jun-2020 17:00:00,7.72609547809044,12.4175,45.98649,-123.974066,-15.0447
07-Jun-2020 18:00:00,7.83284334313314,12.475,45.98649,-123.974066,-15.0447
07-Jun-2020 19:00:00,7.99559008819824,11.81,45.98649,-123.974066,-15.0447
07-Jun-2020 20:00:00,8.16183676326473,11.705,45.98649,-123.974066,-15.0447
07-Jun-2020 21:00:00,8.24933501329973,11.635,45.98649,-123.974066,-15.0447
07-Jun-2020 22:00:00,8.20733585328293,11.5375,45.98649,-123.974066,-15.0447
07-Jun-2020 23:00:00,8.15133697326053,11.4925,45.98649,-123.974066,-15.0447
08-Jun-2020 00:00:00,8.12158756824863,11.43,45.98649,-123.974066,-15.0447
08-Jun-2020 01:00:00,8.07258854822904,11.4775,45.98649,-123.974066,-15.0447
08-Jun-2020 02:00:00,8.01483970320594,11.6475,45.98649,-123.974066,-15.0447
08-Jun-2020 03:00:00,7.97984040319194,11.55,45.98649,-123.974066,-15.0447
08-Jun-2020 04:00:00,7.98684026319474,12.21,45.98649,-123.974066,-15.0447
08-Jun-2020 05:00:00,7.87834243315134,11.9975,45.98649,-123.974066,-15.0447
08-Jun-2020 06:00:00,7.93609127817444,11.97,45.98649,-123.974066,-15.0447
08-Jun-2020 07:00:00,7.89059218815624,11.835,45.98649,-123.974066,-15.0447
08-Jun-2020 08:00:00,8.05858882822344,11.8625,45.98649,-123.974066,-15.0447
08-Jun-2020 09:00:00,8.08658826823463,11.735,45.98649,-123.974066,-15.0447
08-Jun-2020 10:00:00,8.03058938821223,11.5925,45.98649,-123.974066,-15.0447
08-Jun-2020 11:00:00,7.08735825283494,10.9925,45.98649,-123.974066,-15.0447
08-Jun-2020 12:00:00,6.92811143777124,10.885,45.98649,-123.974066,-15.0447
08-Jun-2020 13:00:00,7.14685706285874,11.0475,45.98649,-123.974066,-15.0447
08-Jun-2020 14:00:00,7.10485790284194,11.07,45.98649,-123.974066,-15.0447
08-Jun-2020 15:00:00,6.93686126277474,11.0175,45.98649,-123.974066,-15.0447
08-Jun-2020 16:00:00,7.49860002799944,12.1,45.98649,-123.974066,-15.0447
08-Jun-2020 17:00:00,7.83109337813244,12.72,45.98649,-123.974066,-15.0447
08-Jun-2020 18:00:00,7.89409211815764,12.8,45.98649,-123.974066,-15.0447
08-Jun-2020 19:00:00,8.03583928321433,12.6025,45.98649,-123.974066,-15.0447
08-Jun-2020 20:00:00,8.10058798824024,12.55,45.98649,-123.974066,-15.0447
08-Jun-2020 21:00:00,8.02533949321014,12.29,45.98649,-123.974066,-15.0447
08-Jun-2020 22:00:00,7.89234215315694,11.9675,45.98649,-123.974066,-15.0447
08-Jun-2020 23:00:00,7.68059638807224,11.73,45.98649,-123.974066,-15.0447
09-Jun-2020 00:00:00,7.37435251294974,11.4675,45.98649,-123.974066,-15.0447
09-Jun-2020 01:00:00,7.92209155816884,12.32,45.98649,-123.974066,-15.0447
