Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-06-06T15:18:55.000,3.88,32.95,8.18,NaN,NaN
2020-06-06T15:33:55.000,3.88,32.91,8.18,NaN,NaN
2020-06-06T15:48:55.000,3.88,32.9,8.18,NaN,NaN
2020-06-06T16:03:55.000,3.87,32.85,8.18,NaN,NaN
2020-06-06T16:18:55.000,3.87,32.84,8.18,NaN,NaN
2020-06-06T16:33:55.000,3.88,32.88,8.18,NaN,NaN
2020-06-06T16:48:55.000,3.88,32.87,8.19,NaN,NaN
2020-06-06T17:03:55.000,3.88,32.87,8.18,NaN,NaN
2020-06-06T17:18:55.000,3.88,32.91,8.19,NaN,NaN
2020-06-06T17:33:55.000,3.89,32.98,8.19,NaN,NaN
2020-06-06T17:48:55.000,3.89,32.98,8.2,NaN,NaN
2020-06-06T18:03:55.000,3.89,33.02,8.21,NaN,NaN
2020-06-06T18:18:55.000,3.88,32.96,8.2,NaN,NaN
2020-06-06T18:33:55.000,3.88,32.92,8.19,NaN,NaN
2020-06-06T18:48:55.000,3.86,32.75,8.19,NaN,NaN
2020-06-06T19:03:55.000,3.85,32.65,8.18,NaN,NaN
2020-06-06T19:18:55.000,3.83,32.49,8.17,NaN,NaN
2020-06-06T19:33:55.000,3.82,32.35,8.16,NaN,NaN
2020-06-06T19:48:55.000,3.8,32.18,8.16,NaN,NaN
2020-06-06T20:03:55.000,3.78,32.06,8.16,NaN,NaN
2020-06-06T20:18:55.000,3.76,31.88,8.14,NaN,NaN
2020-06-06T20:33:55.000,3.75,31.81,8.14,NaN,NaN
2020-06-06T20:48:55.000,3.74,31.71,8.14,NaN,NaN
2020-06-06T21:03:55.000,3.73,31.64,8.14,NaN,NaN
2020-06-06T21:18:55.000,3.73,31.57,8.14,NaN,NaN
2020-06-06T21:33:55.000,3.71,31.38,8.13,NaN,NaN
2020-06-06T21:48:55.000,3.7,31.35,8.12,NaN,NaN
2020-06-06T22:03:55.000,3.7,31.34,8.13,NaN,NaN
2020-06-06T22:18:55.000,3.69,31.22,8.12,NaN,NaN
2020-06-06T22:33:55.000,3.68,31.18,8.11,NaN,NaN
2020-06-06T22:48:55.000,3.68,31.19,8.11,NaN,NaN
2020-06-06T23:03:55.000,3.68,31.13,8.12,NaN,NaN
2020-06-06T23:18:55.000,3.69,31.28,8.13,NaN,NaN
2020-06-06T23:33:55.000,3.69,31.29,8.13,NaN,NaN
2020-06-06T23:48:55.000,3.7,31.32,8.13,NaN,NaN
2020-06-07T00:03:55.000,3.69,31.25,8.13,NaN,NaN
2020-06-07T00:18:55.000,3.69,31.29,8.13,NaN,NaN
2020-06-07T00:33:55.000,3.69,31.25,8.13,NaN,NaN
2020-06-07T00:48:55.000,3.7,31.32,8.14,NaN,NaN
2020-06-07T01:03:55.000,3.71,31.4,8.14,NaN,NaN
2020-06-07T01:18:55.000,3.7,31.35,8.14,NaN,NaN
2020-06-07T01:33:55.000,3.71,31.43,8.14,NaN,NaN
2020-06-07T01:48:55.000,3.72,31.52,8.14,NaN,NaN
2020-06-07T02:03:55.000,3.72,31.51,8.14,NaN,NaN
2020-06-07T02:18:55.000,3.71,31.39,8.14,NaN,NaN
2020-06-07T02:33:55.000,3.7,31.35,8.14,NaN,NaN
2020-06-07T02:48:55.000,3.7,31.32,8.14,NaN,NaN
2020-06-07T03:03:55.000,3.69,31.24,8.14,NaN,NaN
2020-06-07T03:18:55.000,3.71,31.41,8.14,NaN,NaN
2020-06-07T03:33:55.000,3.71,31.47,8.15,NaN,NaN
2020-06-07T03:48:55.000,3.72,31.51,8.16,NaN,NaN
2020-06-07T04:03:55.000,3.74,31.66,8.16,NaN,NaN
2020-06-07T04:18:55.000,3.76,31.87,8.18,NaN,NaN
2020-06-07T04:33:55.000,3.77,31.99,8.19,NaN,NaN
2020-06-07T04:48:55.000,3.77,32.02,8.18,NaN,NaN
2020-06-07T05:03:55.000,3.77,31.97,8.19,NaN,NaN
2020-06-07T05:18:55.000,3.77,31.98,8.18,NaN,NaN
2020-06-07T05:33:55.000,3.77,31.98,8.19,NaN,NaN
2020-06-07T05:48:55.000,3.77,31.94,8.18,NaN,NaN
2020-06-07T06:03:55.000,3.76,31.9,8.19,NaN,NaN
2020-06-07T06:18:55.000,3.77,31.95,8.19,NaN,NaN
2020-06-07T06:33:55.000,3.77,31.94,8.19,NaN,NaN
2020-06-07T06:48:55.000,3.76,31.89,8.19,NaN,NaN
2020-06-07T07:03:55.000,3.76,31.87,8.19,NaN,NaN
2020-06-07T07:18:55.000,3.76,31.92,8.19,NaN,NaN
2020-06-07T07:33:55.000,3.77,31.94,8.19,NaN,NaN
2020-06-07T07:48:55.000,3.76,31.9,8.19,NaN,NaN
2020-06-07T08:03:55.000,3.75,31.83,8.19,NaN,NaN
2020-06-07T08:18:55.000,3.75,31.77,8.19,NaN,NaN
2020-06-07T08:33:55.000,3.73,31.67,8.18,NaN,NaN
2020-06-07T08:48:55.000,3.71,31.47,8.16,NaN,NaN
2020-06-07T09:03:55.000,3.69,31.24,8.16,NaN,NaN
2020-06-07T09:18:55.000,3.67,31.06,8.14,NaN,NaN
2020-06-07T09:33:55.000,3.65,30.91,8.14,NaN,NaN
2020-06-07T09:48:55.000,3.63,30.77,8.13,NaN,NaN
2020-06-07T10:03:55.000,3.63,30.73,8.12,NaN,NaN
2020-06-07T10:18:55.000,3.63,30.76,8.12,NaN,NaN
2020-06-07T10:33:55.000,3.64,30.8,8.12,NaN,NaN
2020-06-07T10:48:55.000,3.64,30.83,8.13,NaN,NaN
2020-06-07T11:03:55.000,3.64,30.83,8.13,NaN,NaN
2020-06-07T11:18:55.000,3.65,30.89,8.13,NaN,NaN
2020-06-07T11:33:55.000,3.65,30.9,8.14,NaN,NaN
2020-06-07T11:48:55.000,3.65,30.96,8.14,NaN,NaN
2020-06-07T12:03:55.000,3.66,31.04,8.14,NaN,NaN
2020-06-07T12:18:55.000,3.66,31.05,8.14,NaN,NaN
2020-06-07T12:33:55.000,3.67,31.07,8.14,NaN,NaN
2020-06-07T12:48:55.000,3.67,31.1,8.14,NaN,NaN
2020-06-07T13:03:55.000,3.67,31.13,8.14,NaN,NaN
2020-06-07T13:18:55.000,3.68,31.17,8.15,NaN,NaN
2020-06-07T13:33:55.000,3.68,31.17,8.15,NaN,NaN
2020-06-07T13:48:55.000,3.68,31.23,8.15,NaN,NaN
2020-06-07T14:03:55.000,3.69,31.26,8.16,NaN,NaN
2020-06-07T14:18:55.000,3.7,31.33,8.16,NaN,NaN
