Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-07-10T22:17:12.000,1.58,13.34,8.12,44.696818,-124.106675
2020-07-10T22:32:12.000,1.55,13.15,8.12,44.696818,-124.106675
2020-07-10T22:47:12.000,1.58,13.39,8.12,44.696818,-124.106675
2020-07-10T23:02:12.000,1.57,13.29,8.12,44.696818,-124.106675
2020-07-10T23:17:12.000,1.55,13.16,8.11,44.696818,-124.106675
2020-07-10T23:32:12.000,1.56,13.17,8.11,44.696818,-124.106675
2020-07-10T23:47:12.000,1.52,12.87,8.11,44.696818,-124.106675
2020-07-11T00:02:12.000,1.55,13.1,8.11,44.696818,-124.106675
2020-07-11T00:17:12.000,1.54,13.08,8.11,44.696818,-124.106675
2020-07-11T00:32:12.000,1.51,12.82,8.11,44.696818,-124.106675
2020-07-11T00:47:12.000,1.49,12.62,8.11,44.696818,-124.106675
2020-07-11T01:02:12.000,1.5,12.69,8.11,44.696818,-124.106675
2020-07-11T01:17:12.000,1.54,13,8.11,44.696818,-124.106675
2020-07-11T01:32:12.000,1.46,12.37,8.11,44.696818,-124.106675
2020-07-11T01:47:12.000,1.51,12.82,8.11,44.696818,-124.106675
2020-07-11T02:02:12.000,1.52,12.9,8.12,44.696818,-124.106675
2020-07-11T02:17:12.000,1.53,12.96,8.11,44.696818,-124.106675
2020-07-11T02:32:12.000,1.52,12.83,8.11,44.696818,-124.106675
2020-07-11T02:47:12.000,1.55,13.12,8.11,44.696818,-124.106675
2020-07-11T03:02:12.000,1.57,13.32,8.12,44.696818,-124.106675
2020-07-11T03:17:12.000,1.55,13.12,8.11,44.696818,-124.106675
2020-07-11T03:32:12.000,1.57,13.28,8.11,44.696818,-124.106675
2020-07-11T03:47:12.000,1.58,13.37,8.11,44.696818,-124.106675
2020-07-11T04:02:12.000,1.55,13.13,8.11,44.696818,-124.106675
2020-07-11T04:17:12.000,1.56,13.17,8.11,44.696818,-124.106675
2020-07-11T04:32:12.000,1.57,13.28,8.11,44.696818,-124.106675
2020-07-11T04:47:12.000,1.54,13.02,8.11,44.696818,-124.106675
2020-07-11T05:02:12.000,1.6,13.51,8.11,44.696818,-124.106675
2020-07-11T05:17:12.000,1.62,13.7,8.11,44.696818,-124.106675
2020-07-11T05:32:12.000,1.61,13.63,8.11,44.696818,-124.106675
2020-07-11T05:47:12.000,1.56,13.25,8.11,44.696818,-124.106675
2020-07-11T06:02:12.000,1.57,13.27,8.11,44.696818,-124.106675
2020-07-11T06:17:12.000,1.56,13.23,8.11,44.696818,-124.106675
2020-07-11T06:32:12.000,1.57,13.28,8.11,44.696818,-124.106675
2020-07-11T06:47:12.000,1.61,13.62,8.11,44.696818,-124.106675
2020-07-11T07:02:12.000,1.64,13.88,8.11,44.696818,-124.106675
2020-07-11T07:17:12.000,1.61,13.66,8.11,44.696818,-124.106675
2020-07-11T07:32:12.000,1.59,13.49,8.11,44.696818,-124.106675
2020-07-11T07:47:12.000,1.59,13.5,8.11,44.696818,-124.106675
2020-07-11T08:02:12.000,1.59,13.43,8.11,44.696818,-124.106675
2020-07-11T08:17:12.000,1.6,13.52,8.11,44.696818,-124.106675
2020-07-11T08:32:12.000,1.58,13.4,8.11,44.696818,-124.106675
2020-07-11T08:47:12.000,1.59,13.45,8.11,44.696818,-124.106675
2020-07-11T09:02:12.000,1.61,13.63,8.11,44.696818,-124.106675
2020-07-11T09:17:12.000,1.64,13.86,8.11,44.696818,-124.106675
2020-07-11T09:32:12.000,1.64,13.9,8.11,44.696818,-124.106675
2020-07-11T09:47:12.000,1.65,13.98,8.11,44.696818,-124.106675
2020-07-11T10:02:12.000,1.67,14.17,8.11,44.696818,-124.106675
2020-07-11T10:17:12.000,1.66,14.04,8.11,44.696818,-124.106675
2020-07-11T10:32:12.000,1.69,14.28,8.11,44.696818,-124.106675
2020-07-11T10:47:12.000,1.71,14.46,8.11,44.696818,-124.106675
2020-07-11T11:02:12.000,1.69,14.31,8.11,44.696818,-124.106675
2020-07-11T11:17:12.000,1.66,14.07,8.11,44.696818,-124.106675
2020-07-11T11:32:12.000,1.67,14.1,8.11,44.696818,-124.106675
2020-07-11T11:47:12.000,1.66,14.03,8.11,44.696818,-124.106675
2020-07-11T12:02:12.000,1.65,13.96,8.12,44.696818,-124.106675
2020-07-11T12:17:12.000,1.65,14.01,8.13,44.696818,-124.106675
2020-07-11T12:32:12.000,1.68,14.24,8.13,44.696818,-124.106675
2020-07-11T12:47:12.000,1.69,14.35,8.14,44.696818,-124.106675
2020-07-11T13:02:12.000,1.66,14.09,8.14,44.696818,-124.106675
2020-07-11T13:17:12.000,1.62,13.77,8.14,44.696818,-124.106675
2020-07-11T13:32:12.000,1.57,13.34,8.15,44.696818,-124.106675
2020-07-11T13:47:12.000,1.48,12.51,8.16,44.696818,-124.106675
2020-07-11T14:02:12.000,1.46,12.34,8.16,44.696818,-124.106675
2020-07-11T14:17:12.000,1.41,11.96,8.17,44.696818,-124.106675
2020-07-11T14:32:12.000,1.4,11.89,8.18,44.696818,-124.106675
2020-07-11T14:47:12.000,1.38,11.72,8.18,44.696818,-124.106675
2020-07-11T15:02:12.000,1.39,11.75,8.18,44.696818,-124.106675
2020-07-11T15:17:12.000,1.36,11.52,8.18,44.696818,-124.106675
2020-07-11T15:32:12.000,1.31,11.09,8.18,44.696818,-124.106675
2020-07-11T15:47:12.000,1.3,11,8.18,44.696818,-124.106675
2020-07-11T16:02:12.000,1.34,11.36,8.16,44.696818,-124.106675
2020-07-11T16:17:12.000,1.38,11.72,8.16,44.696818,-124.106675
2020-07-11T16:32:12.000,1.42,12.02,8.16,44.696818,-124.106675
2020-07-11T16:47:12.000,1.45,12.26,8.16,44.696818,-124.106675
2020-07-11T17:02:12.000,1.48,12.51,8.16,44.696818,-124.106675
2020-07-11T17:17:12.000,1.47,12.46,8.16,44.696818,-124.106675
2020-07-11T17:32:12.000,1.43,12.12,8.16,44.696818,-124.106675
2020-07-11T17:47:12.000,1.45,12.31,8.16,44.696818,-124.106675
2020-07-11T18:02:12.000,1.48,12.53,8.16,44.696818,-124.106675
2020-07-11T18:17:12.000,1.47,12.43,8.16,44.696818,-124.106675
2020-07-11T18:32:12.000,1.46,12.36,8.15,44.696818,-124.106675
2020-07-11T18:47:12.000,1.46,12.41,8.16,44.696818,-124.106675
2020-07-11T19:02:12.000,1.45,12.31,8.16,44.696818,-124.106675
2020-07-11T19:17:12.000,1.46,12.37,8.16,44.696818,-124.106675
2020-07-11T19:32:12.000,1.45,12.26,8.16,44.696818,-124.106675
2020-07-11T19:47:12.000,1.42,12.08,8.16,44.696818,-124.106675
2020-07-11T20:02:12.000,1.44,12.2,8.16,44.696818,-124.106675
2020-07-11T20:17:12.000,1.43,12.12,8.16,44.696818,-124.106675
2020-07-11T20:32:12.000,1.41,11.94,8.16,44.696818,-124.106675
2020-07-11T20:47:12.000,1.39,11.82,8.16,44.696818,-124.106675
2020-07-11T21:02:12.000,1.33,11.29,8.16,44.696818,-124.106675
2020-07-11T21:17:12.000,1.35,11.45,8.16,44.696818,-124.106675
2020-07-11T21:32:12.000,1.36,11.49,8.15,44.696818,-124.106675
2020-07-11T21:47:12.000,1.32,11.17,8.15,44.696818,-124.106675
2020-07-11T22:02:12.000,1.36,11.52,8.14,44.696818,-124.106675
2020-07-11T22:17:12.000,1.37,11.62,8.14,44.696818,-124.106675
2020-07-11T22:32:12.000,1.34,11.33,8.14,44.696818,-124.106675
2020-07-11T22:47:12.000,1.35,11.46,8.14,44.696818,-124.106675
2020-07-11T23:02:12.000,1.35,11.47,8.14,44.696818,-124.106675
2020-07-11T23:17:12.000,1.33,11.26,8.14,44.696818,-124.106675
2020-07-11T23:32:12.000,1.33,11.23,8.14,44.696818,-124.106675
2020-07-11T23:47:12.000,1.4,11.89,8.14,44.696818,-124.106675
2020-07-12T00:02:12.000,1.43,12.14,8.14,44.696818,-124.106675
2020-07-12T00:17:12.000,1.47,12.44,8.14,44.696818,-124.106675
2020-07-12T00:32:12.000,1.46,12.36,8.13,44.696818,-124.106675
2020-07-12T00:47:12.000,1.49,12.61,8.13,44.696818,-124.106675
2020-07-12T01:02:12.000,1.49,12.65,8.13,44.696818,-124.106675
2020-07-12T01:17:12.000,1.45,12.32,8.13,44.696818,-124.106675
2020-07-12T01:32:12.000,1.48,12.52,8.12,44.696818,-124.106675
2020-07-12T01:47:12.000,1.52,12.9,8.12,44.696818,-124.106675
2020-07-12T02:02:12.000,1.53,12.96,8.11,44.696818,-124.106675
2020-07-12T02:17:12.000,1.55,13.13,8.11,44.696818,-124.106675
