Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
27-May-2020 22:00:00,8.08483830323394,12.4566666666667,46.178623,-123.996938,-8.211831
27-May-2020 23:00:00,8.20558588828223,12.595,46.178623,-123.996938,-8.211831
28-May-2020 00:00:00,8.23008539829203,12.3675,46.178623,-123.996938,-8.211831
28-May-2020 01:00:00,8.30008399832003,12.28,46.178623,-123.996938,-8.211831
28-May-2020 02:00:00,8.31408371832563,12.28,46.178623,-123.996938,-8.211831
28-May-2020 03:00:00,8.21433571328573,12.275,46.178623,-123.996938,-8.211831
28-May-2020 04:00:00,8.11983760324793,12.2125,46.178623,-123.996938,-8.211831
28-May-2020 05:00:00,7.82759344813104,11.6025,46.178623,-123.996938,-8.211831
28-May-2020 06:00:00,7.75059498810024,11.49,46.178623,-123.996938,-8.211831
28-May-2020 07:00:00,7.61409771804564,11.435,46.178623,-123.996938,-8.211831
28-May-2020 08:00:00,7.47760044799104,11.2775,46.178623,-123.996938,-8.211831
28-May-2020 09:00:00,7.45310093798124,11.27,46.178623,-123.996938,-8.211831
28-May-2020 10:00:00,7.43735125297494,11.27,46.178623,-123.996938,-8.211831
28-May-2020 11:00:00,7.34285314293714,11.245,46.178623,-123.996938,-8.211831
28-May-2020 12:00:00,7.28685426291474,11.205,46.178623,-123.996938,-8.211831
28-May-2020 13:00:00,7.22035559288814,11.135,46.178623,-123.996938,-8.211831
28-May-2020 14:00:00,7.03485930281394,10.89,46.178623,-123.996938,-8.211831
28-May-2020 15:00:00,6.89136217275654,10.6975,46.178623,-123.996938,-8.211831
28-May-2020 16:00:00,7.06285874282514,10.79,46.178623,-123.996938,-8.211831
28-May-2020 17:00:00,7.10660786784264,10.785,46.178623,-123.996938,-8.211831
28-May-2020 18:00:00,7.32710345793084,10.83,46.178623,-123.996938,-8.211831
28-May-2020 19:00:00,7.94309113817724,11.26,46.178623,-123.996938,-8.211831
28-May-2020 20:00:00,8.10583788324233,11.9775,46.178623,-123.996938,-8.211831
28-May-2020 21:00:00,8.51182976340473,11.545,46.178623,-123.996938,-8.211831
28-May-2020 22:00:00,8.77432451350973,11.375,46.178623,-123.996938,-8.211831
28-May-2020 23:00:00,8.96682066358673,11.3475,46.178623,-123.996938,-8.211831
29-May-2020 00:00:00,9.11731765364693,11.52,46.178623,-123.996938,-8.211831
29-May-2020 01:00:00,8.91607167856643,11.805,46.178623,-123.996938,-8.211831
29-May-2020 02:00:00,8.61157776844463,11.73,46.178623,-123.996938,-8.211831
29-May-2020 03:00:00,8.18458630827383,11.2125,46.178623,-123.996938,-8.211831
29-May-2020 04:00:00,7.64209715805684,10.855,46.178623,-123.996938,-8.211831
29-May-2020 05:00:00,6.50986980260395,10.2825,46.178623,-123.996938,-8.211831
29-May-2020 06:00:00,6.20012599748005,10.0925,46.178623,-123.996938,-8.211831
29-May-2020 07:00:00,5.87288254234915,9.8875,46.178623,-123.996938,-8.211831
29-May-2020 08:00:00,5.65238695226095,9.7375,46.178623,-123.996938,-8.211831
29-May-2020 09:00:00,5.89213215735685,9.91,46.178623,-123.996938,-8.211831
29-May-2020 10:00:00,6.17212655746885,10.1225,46.178623,-123.996938,-8.211831
29-May-2020 11:00:00,5.81513369732605,9.9075,46.178623,-123.996938,-8.211831
29-May-2020 12:00:00,6.24562508749825,10.2675,46.178623,-123.996938,-8.211831
29-May-2020 13:00:00,6.69886602267955,10.615,46.178623,-123.996938,-8.211831
29-May-2020 14:00:00,7.15560688786224,10.8925,46.178623,-123.996938,-8.211831
29-May-2020 15:00:00,6.72336553268935,10.685,46.178623,-123.996938,-8.211831
29-May-2020 16:00:00,5.97788044239115,10.13,46.178623,-123.996938,-8.211831
29-May-2020 17:00:00,5.75388492230155,9.89,46.178623,-123.996938,-8.211831
29-May-2020 18:00:00,5.73638527229455,9.885,46.178623,-123.996938,-8.211831
29-May-2020 19:00:00,5.78188436231275,9.87,46.178623,-123.996938,-8.211831
29-May-2020 20:00:00,5.94988100237995,9.8975,46.178623,-123.996938,-8.211831
29-May-2020 21:00:00,6.18787624247515,10.0025,46.178623,-123.996938,-8.211831
29-May-2020 22:00:00,6.81436371272575,10.3975,46.178623,-123.996938,-8.211831
29-May-2020 23:00:00,7.39185216295674,10.945,46.178623,-123.996938,-8.211831
30-May-2020 00:00:00,7.81884362312754,11.385,46.178623,-123.996938,-8.211831
30-May-2020 01:00:00,7.33410331793364,11.045,46.178623,-123.996938,-8.211831
30-May-2020 02:00:00,6.48012039759205,10.3775,46.178623,-123.996938,-8.211831
