Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-07-17T20:59:28.000,0.96,7.99,7.44,44.698932,-124.1075
2020-07-17T21:14:28.000,0.96,8,7.45,44.698932,-124.1075
2020-07-17T21:29:28.000,0.97,8.04,7.46,44.698932,-124.1075
2020-07-17T21:44:28.000,0.97,8.05,7.46,44.698932,-124.1075
2020-07-17T21:59:28.000,0.98,8.14,7.46,44.698932,-124.1075
2020-07-17T22:14:28.000,1,8.35,7.47,44.698932,-124.1075
2020-07-17T22:29:28.000,1,8.33,7.48,44.698932,-124.1075
2020-07-17T22:44:28.000,1.03,8.6,7.48,44.698932,-124.1075
2020-07-17T22:59:28.000,1.05,8.73,7.48,44.698932,-124.1075
2020-07-17T23:14:28.000,1.05,8.78,7.48,44.698932,-124.1075
2020-07-17T23:29:28.000,1.05,8.79,7.49,44.698932,-124.1075
2020-07-17T23:44:28.000,1.06,8.85,7.49,44.698932,-124.1075
2020-07-17T23:59:28.000,1.07,8.91,7.49,44.698932,-124.1075
2020-07-18T00:14:28.000,1.07,8.92,7.49,44.698932,-124.1075
2020-07-18T00:29:28.000,1.06,8.85,7.49,44.698932,-124.1075
2020-07-18T00:44:28.000,1.05,8.75,7.49,44.698932,-124.1075
2020-07-18T00:59:28.000,1.04,8.7,7.49,44.698932,-124.1075
2020-07-18T01:14:28.000,1.04,8.66,7.48,44.698932,-124.1075
2020-07-18T01:29:28.000,1.04,8.63,7.47,44.698932,-124.1075
2020-07-18T01:44:28.000,1.05,8.75,7.46,44.698932,-124.1075
2020-07-18T01:59:28.000,1.05,8.76,7.46,44.698932,-124.1075
2020-07-18T02:14:28.000,1.06,8.84,7.46,44.698932,-124.1075
2020-07-18T02:29:28.000,1.05,8.77,7.45,44.698932,-124.1075
2020-07-18T02:44:28.000,1.06,8.85,7.46,44.698932,-124.1075
2020-07-18T02:59:28.000,1.07,8.93,7.46,44.698932,-124.1075
2020-07-18T03:14:28.000,1.08,9.02,7.45,44.698932,-124.1075
2020-07-18T03:29:28.000,1.09,9.09,7.44,44.698932,-124.1075
2020-07-18T03:44:28.000,1.1,9.16,7.44,44.698932,-124.1075
2020-07-18T03:59:28.000,1.11,9.25,7.44,44.698932,-124.1075
2020-07-18T04:14:28.000,1.11,9.24,7.43,44.698932,-124.1075
2020-07-18T04:29:28.000,1.13,9.43,7.42,44.698932,-124.1075
2020-07-18T04:44:28.000,1.14,9.49,7.42,44.698932,-124.1075
2020-07-18T04:59:28.000,1.14,9.52,7.42,44.698932,-124.1075
2020-07-18T05:14:28.000,1.17,9.7,7.42,44.698932,-124.1075
2020-07-18T05:29:28.000,1.17,9.75,7.43,44.698932,-124.1075
2020-07-18T05:44:28.000,1.19,9.87,7.43,44.698932,-124.1075
2020-07-18T05:59:28.000,1.18,9.85,7.43,44.698932,-124.1075
2020-07-18T06:14:28.000,1.19,9.92,7.43,44.698932,-124.1075
2020-07-18T06:29:28.000,1.19,9.89,7.43,44.698932,-124.1075
2020-07-18T06:44:28.000,1.19,9.91,7.43,44.698932,-124.1075
2020-07-18T06:59:28.000,1.19,9.92,7.43,44.698932,-124.1075
2020-07-18T07:14:28.000,1.2,9.98,7.44,44.698932,-124.1075
2020-07-18T07:29:28.000,1.23,10.26,7.44,44.698932,-124.1075
2020-07-18T07:44:28.000,1.25,10.38,7.44,44.698932,-124.1075
2020-07-18T07:59:28.000,1.23,10.22,7.44,44.698932,-124.1075
2020-07-18T08:14:28.000,1.23,10.26,7.44,44.698932,-124.1075
2020-07-18T08:29:28.000,1.21,10.07,7.44,44.698932,-124.1075
2020-07-18T08:44:28.000,1.21,10.08,7.44,44.698932,-124.1075
2020-07-18T08:59:28.000,1.19,9.95,7.45,44.698932,-124.1075
2020-07-18T09:14:28.000,1.19,9.91,7.46,44.698932,-124.1075
2020-07-18T09:29:28.000,1.19,9.92,7.46,44.698932,-124.1075
2020-07-18T09:44:28.000,1.2,10,7.46,44.698932,-124.1075
2020-07-18T09:59:28.000,1.21,10.08,7.46,44.698932,-124.1075
2020-07-18T10:14:28.000,1.21,10.12,7.46,44.698932,-124.1075
2020-07-18T10:29:28.000,1.22,10.15,7.46,44.698932,-124.1075
2020-07-18T10:44:28.000,1.22,10.19,7.46,44.698932,-124.1075
2020-07-18T10:59:28.000,1.22,10.13,7.47,44.698932,-124.1075
2020-07-18T11:14:28.000,1.21,10.11,7.47,44.698932,-124.1075
2020-07-18T11:29:28.000,1.21,10.1,7.48,44.698932,-124.1075
2020-07-18T11:44:28.000,1.21,10.08,7.49,44.698932,-124.1075
2020-07-18T11:59:28.000,1.2,10.02,7.49,44.698932,-124.1075
