Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
03-Jun-2020 04:00:00,2.82269354612908,8.56,44.074765,-124.146586,-16.90821
03-Jun-2020 05:00:00,2.84544309113818,8.57,44.074765,-124.146586,-16.90821
03-Jun-2020 06:00:00,2.88394232115358,8.5725,44.074765,-124.146586,-16.90821
03-Jun-2020 07:00:00,2.93994120117598,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 08:00:00,2.95394092118158,8.6,44.074765,-124.146586,-16.90821
03-Jun-2020 09:00:00,2.96794064118718,8.61,44.074765,-124.146586,-16.90821
03-Jun-2020 10:00:00,2.95569088618228,8.61,44.074765,-124.146586,-16.90821
03-Jun-2020 11:00:00,2.95744085118298,8.6025,44.074765,-124.146586,-16.90821
03-Jun-2020 12:00:00,2.97319053618928,8.61,44.074765,-124.146586,-16.90821
03-Jun-2020 13:00:00,2.96094078118438,8.6025,44.074765,-124.146586,-16.90821
03-Jun-2020 14:00:00,2.95919081618368,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 15:00:00,2.93644127117458,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 16:00:00,2.93819123617528,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 17:00:00,2.90669186616268,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 18:00:00,2.91719165616688,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 19:00:00,2.90669186616268,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 20:00:00,2.88569228615428,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 21:00:00,2.88219235615288,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 22:00:00,2.89269214615708,8.59,44.074765,-124.146586,-16.90821
03-Jun-2020 23:00:00,2.91194176116478,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 00:00:00,2.92419151616968,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 01:00:00,2.96619067618648,8.6025,44.074765,-124.146586,-16.90821
04-Jun-2020 02:00:00,2.96619067618648,8.605,44.074765,-124.146586,-16.90821
04-Jun-2020 03:00:00,2.94344113117738,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 04:00:00,2.97319053618928,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 05:00:00,2.98369032619348,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 06:00:00,2.98894022119558,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 07:00:00,2.97669046619068,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 08:00:00,2.96094078118438,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 09:00:00,2.93469130617388,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 10:00:00,2.92769144617108,8.59,44.074765,-124.146586,-16.90821
04-Jun-2020 11:00:00,2.94169116617668,8.5925,44.074765,-124.146586,-16.90821
04-Jun-2020 12:00:00,2.95219095618088,8.6075,44.074765,-124.146586,-16.90821
04-Jun-2020 13:00:00,2.93294134117318,8.6025,44.074765,-124.146586,-16.90821
04-Jun-2020 14:00:00,2.91194176116478,8.5925,44.074765,-124.146586,-16.90821
04-Jun-2020 15:00:00,2.88919221615568,8.59,44.074765,-124.146586,-16.90821
