Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
02-Jun-2020 17:00:00,2.78594428111438,8.35,44.062597,-124.144042,-11.06921
02-Jun-2020 18:00:00,2.75094498110038,8.35,44.062597,-124.144042,-11.06921
02-Jun-2020 19:00:00,2.72469550608988,8.345,44.062597,-124.144042,-11.06921
02-Jun-2020 20:00:00,2.70544589108218,8.3425,44.062597,-124.144042,-11.06921
02-Jun-2020 21:00:00,2.67394652106958,8.3275,44.062597,-124.144042,-11.06921
02-Jun-2020 22:00:00,2.61094778104438,8.31,44.062597,-124.144042,-11.06921
02-Jun-2020 23:00:00,2.57769844603108,8.3025,44.062597,-124.144042,-11.06921
03-Jun-2020 00:00:00,2.60044799104018,8.3,44.062597,-124.144042,-11.06921
03-Jun-2020 01:00:00,2.61269774604508,8.31,44.062597,-124.144042,-11.06921
03-Jun-2020 02:00:00,2.63019739605208,8.31,44.062597,-124.144042,-11.06921
03-Jun-2020 03:00:00,2.65294694106118,8.3275,44.062597,-124.144042,-11.06921
03-Jun-2020 04:00:00,2.64244715105698,8.33,44.062597,-124.144042,-11.06921
03-Jun-2020 05:00:00,2.59432311353773,8.3225,44.062597,-124.144042,-11.06921
03-Jun-2020 06:00:00,2.57332353352933,8.31,44.062597,-124.144042,-11.06921
03-Jun-2020 07:00:00,2.58032339353213,8.3075,44.062597,-124.144042,-11.06921
03-Jun-2020 08:00:00,2.57244855102898,8.3,44.062597,-124.144042,-11.06921
03-Jun-2020 09:00:00,2.55319893602128,8.3,44.062597,-124.144042,-11.06921
03-Jun-2020 10:00:00,2.53394932101358,8.3,44.062597,-124.144042,-11.06921
03-Jun-2020 11:00:00,2.51819963600728,8.3,44.062597,-124.144042,-11.06921
03-Jun-2020 12:00:00,2.51294974100518,8.295,44.062597,-124.144042,-11.06921
03-Jun-2020 13:00:00,2.49195016099678,8.285,44.062597,-124.144042,-11.06921
03-Jun-2020 14:00:00,2.49457510849783,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 15:00:00,2.47095058098838,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 16:00:00,2.50244995100098,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 17:00:00,2.48145037099258,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 18:00:00,2.46920061598768,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 19:00:00,2.45257594848103,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 20:00:00,2.43420131597368,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 21:00:00,2.43332633347333,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 22:00:00,2.42020159596808,8.28,44.062597,-124.144042,-11.06921
03-Jun-2020 23:00:00,2.41495170096598,8.28,44.062597,-124.144042,-11.06921
04-Jun-2020 00:00:00,2.40270194596108,8.28,44.062597,-124.144042,-11.06921
04-Jun-2020 01:00:00,2.39920201595968,8.28,44.062597,-124.144042,-11.06921
04-Jun-2020 02:00:00,2.43332633347333,8.275,44.062597,-124.144042,-11.06921
04-Jun-2020 03:00:00,2.43245135097298,8.27,44.062597,-124.144042,-11.06921
04-Jun-2020 04:00:00,2.40445191096178,8.27375,44.062597,-124.144042,-11.06921
04-Jun-2020 05:00:00,2.39045219095618,8.28,44.062597,-124.144042,-11.06921
04-Jun-2020 06:00:00,2.40795184096318,8.27,44.062597,-124.144042,-11.06921
04-Jun-2020 07:00:00,2.41845163096738,8.27,44.062597,-124.144042,-11.06921
04-Jun-2020 08:00:00,2.42720145597088,8.2675,44.062597,-124.144042,-11.06921
04-Jun-2020 09:00:00,2.42370152596948,8.26,44.062597,-124.144042,-11.06921
04-Jun-2020 10:00:00,2.41320173596528,8.26,44.062597,-124.144042,-11.06921
