Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
06-Jun-2020 15:00:00,2.71594568108638,8.18,42.000627,-124.350187,-46.84859
06-Jun-2020 16:00:00,2.71594568108638,8.18083333333333,42.000627,-124.350187,-46.84859
06-Jun-2020 17:00:00,2.71944561108778,8.19166666666667,42.000627,-124.350187,-46.84859
06-Jun-2020 18:00:00,2.71419571608568,8.1975,42.000627,-124.350187,-46.84859
06-Jun-2020 19:00:00,2.67744645107098,8.1675,42.000627,-124.350187,-46.84859
06-Jun-2020 20:00:00,2.63019739605208,8.145,42.000627,-124.350187,-46.84859
06-Jun-2020 21:00:00,2.60219795604088,8.1325,42.000627,-124.350187,-46.84859
06-Jun-2020 22:00:00,2.58119837603248,8.1175,42.000627,-124.350187,-46.84859
06-Jun-2020 23:00:00,2.58119837603248,8.1275,42.000627,-124.350187,-46.84859
07-Jun-2020 00:00:00,2.58469830603388,8.1325,42.000627,-124.350187,-46.84859
07-Jun-2020 01:00:00,2.59694806103878,8.14,42.000627,-124.350187,-46.84859
07-Jun-2020 02:00:00,2.59519809603808,8.14,42.000627,-124.350187,-46.84859
07-Jun-2020 03:00:00,2.59519809603808,8.1475,42.000627,-124.350187,-46.84859
07-Jun-2020 04:00:00,2.63194736105278,8.1775,42.000627,-124.350187,-46.84859
07-Jun-2020 05:00:00,2.63894722105558,8.1875,42.000627,-124.350187,-46.84859
07-Jun-2020 06:00:00,2.63632227355453,8.19,42.000627,-124.350187,-46.84859
07-Jun-2020 07:00:00,2.63194736105278,8.19,42.000627,-124.350187,-46.84859
07-Jun-2020 08:00:00,2.61444771104578,8.18,42.000627,-124.350187,-46.84859
07-Jun-2020 09:00:00,2.56194876102478,8.1425,42.000627,-124.350187,-46.84859
07-Jun-2020 10:00:00,2.54444911101778,8.1225,42.000627,-124.350187,-46.84859
07-Jun-2020 11:00:00,2.55319893602128,8.135,42.000627,-124.350187,-46.84859
07-Jun-2020 12:00:00,2.56544869102618,8.14,42.000627,-124.350187,-46.84859
07-Jun-2020 13:00:00,2.57419851602968,8.1475,42.000627,-124.350187,-46.84859
07-Jun-2020 14:00:00,2.58907321853563,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 15:00:00,2.58819823603528,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 16:00:00,2.57944841103178,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 17:00:00,2.57244855102898,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 18:00:00,2.56894862102758,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 19:00:00,2.57419851602968,8.16,42.000627,-124.350187,-46.84859
07-Jun-2020 20:00:00,2.53044939101218,8.1225,42.000627,-124.350187,-46.84859
07-Jun-2020 21:00:00,2.51294974100518,8.11,42.000627,-124.350187,-46.84859
07-Jun-2020 22:00:00,2.53744925101498,8.1325,42.000627,-124.350187,-46.84859
07-Jun-2020 23:00:00,2.57594848103038,8.15,42.000627,-124.350187,-46.84859
08-Jun-2020 00:00:00,2.61794764104718,8.175,42.000627,-124.350187,-46.84859
