Time (UTC),DO (ml/L),Temperature (C),Latitude,Longitude,Depth (m)
21-May-2020 01:00:00,6.73386532269355,12.495,45.969025,-123.980447,-13.55389
21-May-2020 02:00:00,6.73736525269495,12.4675,45.969025,-123.980447,-13.55389
21-May-2020 03:00:00,6.74786504269915,12.645,45.969025,-123.980447,-13.55389
21-May-2020 04:00:00,6.95086098278034,12.89,45.969025,-123.980447,-13.55389
21-May-2020 05:00:00,7.05760884782304,13.1625,45.969025,-123.980447,-13.55389
21-May-2020 06:00:00,7.06985860282794,13.21,45.969025,-123.980447,-13.55389
21-May-2020 07:00:00,7.09610807783844,13.0725,45.969025,-123.980447,-13.55389
21-May-2020 08:00:00,7.08560828783424,12.98,45.969025,-123.980447,-13.55389
21-May-2020 09:00:00,7.07160856782864,12.905,45.969025,-123.980447,-13.55389
21-May-2020 10:00:00,7.01123477530449,12.7325,45.969025,-123.980447,-13.55389
21-May-2020 11:00:00,6.92286154276914,12.5725,45.969025,-123.980447,-13.55389
21-May-2020 12:00:00,6.82136357272855,12.4075,45.969025,-123.980447,-13.55389
21-May-2020 13:00:00,6.77586448271035,12.4,45.969025,-123.980447,-13.55389
21-May-2020 14:00:00,6.72861542769145,12.365,45.969025,-123.980447,-13.55389
21-May-2020 15:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 16:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 17:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 18:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 19:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 20:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 21:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 22:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
21-May-2020 23:00:00,6.22462550748985,12.1425,45.969025,-123.980447,-13.55389
22-May-2020 00:00:00,6.34362312753745,11.795,45.969025,-123.980447,-13.55389
22-May-2020 01:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
22-May-2020 02:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
22-May-2020 03:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
22-May-2020 04:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
22-May-2020 05:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
22-May-2020 06:00:00,NaN,NaN,45.969025,-123.980447,-13.55389
