Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-05-21T11:44:45.000,4,34.02,8.29,42.001607,-124.366097
2020-05-21T11:59:45.000,4.03,34.28,8.3,42.001607,-124.366097
2020-05-21T12:14:45.000,4.07,34.66,8.31,42.001607,-124.366097
2020-05-21T12:29:45.000,4.1,34.87,8.33,42.001607,-124.366097
2020-05-21T12:44:45.000,4.12,35.06,8.33,42.001607,-124.366097
2020-05-21T12:59:45.000,4.12,35.06,8.33,42.001607,-124.366097
2020-05-21T13:14:45.000,4.11,34.96,8.33,42.001607,-124.366097
2020-05-21T13:29:45.000,4.11,35.02,8.33,42.001607,-124.366097
2020-05-21T13:44:45.000,4.1,34.94,8.33,42.001607,-124.366097
2020-05-21T13:59:45.000,4.09,34.79,8.33,42.001607,-124.366097
2020-05-21T14:14:45.000,4.08,34.74,8.33,42.001607,-124.366097
2020-05-21T14:29:45.000,4.09,34.78,8.33,42.001607,-124.366097
2020-05-21T14:44:45.000,4.08,34.7,8.32,42.001607,-124.366097
2020-05-21T14:59:45.000,4.07,34.67,8.32,42.001607,-124.366097
2020-05-21T15:14:45.000,4.08,34.75,8.32,42.001607,-124.366097
2020-05-21T15:29:45.000,4.09,34.81,8.32,42.001607,-124.366097
2020-05-21T15:44:45.000,4.08,34.7,8.31,42.001607,-124.366097
2020-05-21T15:59:45.000,4.06,34.56,8.3,42.001607,-124.366097
2020-05-21T16:14:45.000,4.05,34.41,8.3,42.001607,-124.366097
2020-05-21T16:29:45.000,4.05,34.42,8.3,42.001607,-124.366097
2020-05-21T16:44:45.000,4.05,34.49,8.3,42.001607,-124.366097
2020-05-21T16:59:45.000,4.07,34.63,8.31,42.001607,-124.366097
2020-05-21T17:14:45.000,4.08,34.75,8.32,42.001607,-124.366097
2020-05-21T17:29:45.000,4.08,34.74,8.33,42.001607,-124.366097
2020-05-21T17:44:45.000,4.09,34.8,8.33,42.001607,-124.366097
2020-05-21T17:59:45.000,4.09,34.85,8.33,42.001607,-124.366097
2020-05-21T18:14:45.000,4.13,35.15,8.35,42.001607,-124.366097
2020-05-21T18:29:45.000,4.16,35.43,8.36,42.001607,-124.366097
2020-05-21T18:44:45.000,4.19,35.68,8.38,42.001607,-124.366097
2020-05-21T18:59:45.000,4.21,35.86,8.38,42.001607,-124.366097
2020-05-21T19:14:45.000,4.23,36.01,8.38,42.001607,-124.366097
2020-05-21T19:29:45.000,4.24,36.11,8.38,42.001607,-124.366097
2020-05-21T19:44:45.000,4.24,36.1,8.38,42.001607,-124.366097
2020-05-21T19:59:45.000,4.11,34.95,8.33,42.001607,-124.366097
2020-05-21T20:14:45.000,4.01,34.14,8.28,42.001607,-124.366097
2020-05-21T20:29:45.000,3.99,33.92,8.28,42.001607,-124.366097
2020-05-21T20:44:45.000,3.99,33.93,8.27,42.001607,-124.366097
2020-05-21T20:59:45.000,3.98,33.86,8.26,42.001607,-124.366097
2020-05-21T21:14:45.000,4,33.94,8.24,42.001607,-124.366097
2020-05-21T21:29:45.000,3.99,33.89,8.23,42.001607,-124.366097
2020-05-21T21:44:45.000,3.98,33.77,8.23,42.001607,-124.366097
2020-05-21T21:59:45.000,3.97,33.74,8.23,42.001607,-124.366097
2020-05-21T22:14:45.000,3.97,33.76,8.23,42.001607,-124.366097
2020-05-21T22:29:45.000,3.97,33.72,8.23,42.001607,-124.366097
2020-05-21T22:44:45.000,3.97,33.7,8.23,42.001607,-124.366097
2020-05-21T22:59:45.000,3.97,33.75,8.23,42.001607,-124.366097
2020-05-21T23:14:45.000,3.97,33.7,8.23,42.001607,-124.366097
2020-05-21T23:29:45.000,3.97,33.74,8.23,42.001607,-124.366097
2020-05-21T23:44:45.000,3.97,33.75,8.23,42.001607,-124.366097
2020-05-21T23:59:45.000,3.98,33.76,8.23,42.001607,-124.366097
2020-05-22T00:14:45.000,3.98,33.78,8.23,42.001607,-124.366097
2020-05-22T00:29:45.000,3.98,33.8,8.23,42.001607,-124.366097
2020-05-22T00:44:45.000,3.98,33.82,8.24,42.001607,-124.366097
2020-05-22T00:59:45.000,3.98,33.79,8.24,42.001607,-124.366097
2020-05-22T01:14:45.000,3.99,33.89,8.24,42.001607,-124.366097
2020-05-22T01:29:45.000,3.99,33.92,8.24,42.001607,-124.366097
2020-05-22T01:44:45.000,3.98,33.85,8.25,42.001607,-124.366097
2020-05-22T01:59:45.000,3.98,33.83,8.25,42.001607,-124.366097
2020-05-22T02:14:45.000,3.99,33.86,8.25,42.001607,-124.366097
2020-05-22T02:29:45.000,3.99,33.89,8.25,42.001607,-124.366097
2020-05-22T02:44:45.000,3.99,33.89,8.26,42.001607,-124.366097
2020-05-22T02:59:45.000,3.99,33.88,8.26,42.001607,-124.366097
2020-05-22T03:14:45.000,3.99,33.89,8.25,42.001607,-124.366097
2020-05-22T03:29:45.000,3.99,33.86,8.25,42.001607,-124.366097
2020-05-22T03:44:45.000,3.99,33.87,8.25,42.001607,-124.366097
2020-05-22T03:59:45.000,3.98,33.85,8.25,42.001607,-124.366097
2020-05-22T04:14:45.000,3.98,33.85,8.25,42.001607,-124.366097
2020-05-22T04:29:45.000,3.98,33.83,8.25,42.001607,-124.366097
2020-05-22T04:44:45.000,3.99,33.89,8.25,42.001607,-124.366097
2020-05-22T04:59:45.000,3.98,33.85,8.25,42.001607,-124.366097
2020-05-22T05:14:45.000,3.98,33.86,8.25,42.001607,-124.366097
2020-05-22T05:29:45.000,3.99,33.87,8.25,42.001607,-124.366097
2020-05-22T05:44:45.000,3.99,33.89,8.26,42.001607,-124.366097
2020-05-22T05:59:45.000,3.99,33.93,8.26,42.001607,-124.366097
2020-05-22T06:14:45.000,4,33.95,8.26,42.001607,-124.366097
2020-05-22T06:29:45.000,4,34.01,8.26,42.001607,-124.366097
2020-05-22T06:44:45.000,4,34.02,8.26,42.001607,-124.366097
2020-05-22T06:59:45.000,4.01,34.04,8.26,42.001607,-124.366097
2020-05-22T07:14:45.000,4,33.98,8.26,42.001607,-124.366097
2020-05-22T07:29:45.000,4,34,8.26,42.001607,-124.366097
2020-05-22T07:44:45.000,4,33.99,8.26,42.001607,-124.366097
2020-05-22T07:59:45.000,4,33.98,8.26,42.001607,-124.366097
2020-05-22T08:14:45.000,3.99,33.9,8.26,42.001607,-124.366097
2020-05-22T08:29:45.000,3.99,33.91,8.26,42.001607,-124.366097
2020-05-22T08:44:45.000,3.99,33.93,8.26,42.001607,-124.366097
2020-05-22T08:59:45.000,4,33.99,8.26,42.001607,-124.366097
2020-05-22T09:14:45.000,4.02,34.13,8.27,42.001607,-124.366097
2020-05-22T09:29:45.000,4.03,34.28,8.28,42.001607,-124.366097
2020-05-22T09:44:45.000,4.03,34.28,8.28,42.001607,-124.366097
2020-05-22T09:59:45.000,4.02,34.15,8.28,42.001607,-124.366097
2020-05-22T10:14:45.000,4.02,34.22,8.28,42.001607,-124.366097
2020-05-22T10:29:45.000,4.05,34.42,8.3,42.001607,-124.366097
2020-05-22T10:44:45.000,4.08,34.67,8.31,42.001607,-124.366097
2020-05-22T10:59:45.000,4.09,34.8,8.31,42.001607,-124.366097
2020-05-22T11:14:45.000,4.09,34.83,8.31,42.001607,-124.366097
2020-05-22T11:29:45.000,4.1,34.88,8.32,42.001607,-124.366097
2020-05-22T11:44:45.000,4.09,34.85,8.32,42.001607,-124.366097
2020-05-22T11:59:45.000,4.09,34.85,8.33,42.001607,-124.366097
2020-05-22T12:14:45.000,4.11,34.95,8.33,42.001607,-124.366097
2020-05-22T12:29:45.000,4.11,34.97,8.33,42.001607,-124.366097
2020-05-22T12:44:45.000,4.1,34.93,8.33,42.001607,-124.366097
2020-05-22T12:59:45.000,4.09,34.84,8.33,42.001607,-124.366097
2020-05-22T13:14:45.000,4.09,34.8,8.33,42.001607,-124.366097
2020-05-22T13:29:45.000,4.09,34.85,8.33,42.001607,-124.366097
2020-05-22T13:44:45.000,4.09,34.79,8.33,42.001607,-124.366097
2020-05-22T13:59:45.000,4.11,34.98,8.34,42.001607,-124.366097
2020-05-22T14:14:45.000,4.13,35.17,8.35,42.001607,-124.366097
2020-05-22T14:29:45.000,4.16,35.41,8.36,42.001607,-124.366097
2020-05-22T14:44:45.000,4.12,35.11,8.35,42.001607,-124.366097
2020-05-22T14:59:45.000,4.13,35.17,8.35,42.001607,-124.366097
2020-05-22T15:14:45.000,4.14,35.25,8.34,42.001607,-124.366097
2020-05-22T15:29:45.000,4.14,35.24,8.33,42.001607,-124.366097
2020-05-22T15:44:45.000,4.14,35.25,8.33,42.001607,-124.366097
2020-05-22T15:59:45.000,4.14,35.19,8.32,42.001607,-124.366097
2020-05-22T16:14:45.000,4.11,34.94,8.3,42.001607,-124.366097
2020-05-22T16:29:45.000,4.09,34.81,8.28,42.001607,-124.366097
2020-05-22T16:44:45.000,4.1,34.83,8.27,42.001607,-124.366097
2020-05-22T16:59:45.000,4.1,34.85,8.27,42.001607,-124.366097
2020-05-22T17:14:45.000,4.1,34.86,8.26,42.001607,-124.366097
2020-05-22T17:29:45.000,4.11,34.92,8.26,42.001607,-124.366097
2020-05-22T17:44:45.000,4.11,34.89,8.26,42.001607,-124.366097
2020-05-22T17:59:45.000,4.09,34.76,8.24,42.001607,-124.366097
2020-05-22T18:14:45.000,4.07,34.59,8.22,42.001607,-124.366097
2020-05-22T18:29:45.000,4.08,34.6,8.22,42.001607,-124.366097
2020-05-22T18:44:45.000,4.08,34.63,8.21,42.001607,-124.366097
2020-05-22T18:59:45.000,4.09,34.7,8.22,42.001607,-124.366097
2020-05-22T19:14:45.000,4.09,34.69,8.23,42.001607,-124.366097
2020-05-22T19:29:45.000,4.09,34.77,8.23,42.001607,-124.366097
2020-05-22T19:44:45.000,4.1,34.81,8.23,42.001607,-124.366097
2020-05-22T19:59:45.000,4.11,34.93,8.25,42.001607,-124.366097
2020-05-22T20:14:45.000,4.13,35.11,8.26,42.001607,-124.366097
2020-05-22T20:29:45.000,4.14,35.17,8.26,42.001607,-124.366097
2020-05-22T20:44:45.000,4.15,35.23,8.26,42.001607,-124.366097
2020-05-22T20:59:45.000,4.15,35.28,8.27,42.001607,-124.366097
2020-05-22T21:14:45.000,4.16,35.36,8.28,42.001607,-124.366097
2020-05-22T21:29:45.000,4.16,35.33,8.27,42.001607,-124.366097
2020-05-22T21:44:45.000,4.16,35.32,8.27,42.001607,-124.366097
2020-05-22T21:59:45.000,4.15,35.3,8.26,42.001607,-124.366097
2020-05-22T22:14:45.000,4.16,35.35,8.27,42.001607,-124.366097
2020-05-22T22:29:45.000,4.17,35.43,8.27,42.001607,-124.366097
2020-05-22T22:44:45.000,4.17,35.45,8.28,42.001607,-124.366097
2020-05-22T22:59:45.000,4.17,35.44,8.27,42.001607,-124.366097
2020-05-22T23:14:45.000,4.17,35.47,8.28,42.001607,-124.366097
2020-05-22T23:29:45.000,4.17,35.48,8.28,42.001607,-124.366097
2020-05-22T23:44:45.000,4.17,35.48,8.28,42.001607,-124.366097
2020-05-22T23:59:45.000,4.18,35.55,8.28,42.001607,-124.366097
2020-05-23T00:14:45.000,4.18,35.56,8.28,42.001607,-124.366097
2020-05-23T00:29:45.000,4.19,35.62,8.28,42.001607,-124.366097
2020-05-23T00:44:45.000,4.19,35.66,8.29,42.001607,-124.366097
2020-05-23T00:59:45.000,4.19,35.61,8.28,42.001607,-124.366097
2020-05-23T01:14:45.000,4.19,35.66,8.28,42.001607,-124.366097
2020-05-23T01:29:45.000,4.19,35.66,8.28,42.001607,-124.366097
2020-05-23T01:44:45.000,4.2,35.68,8.28,42.001607,-124.366097
