Time (UTC),DO (ml/L),Dissolved Oxygen (%),Temperature (C),Latitude,Longitude
2020-05-20T20:30:11.000,9.67,91.24,12.72,45.911933,-123.982843
2020-05-20T20:45:11.000,9.68,91.3,12.72,45.911933,-123.982843
2020-05-20T21:00:11.000,9.68,91.26,12.72,45.911933,-123.982843
2020-05-20T21:15:11.000,9.69,91.37,12.72,45.911933,-123.982843
2020-05-20T21:30:11.000,9.69,91.46,12.74,45.911933,-123.982843
2020-05-20T21:45:11.000,9.74,91.99,12.76,45.911933,-123.982843
2020-05-20T22:00:11.000,9.84,92.92,12.79,45.911933,-123.982843
2020-05-20T22:15:11.000,9.85,93.09,12.79,45.911933,-123.982843
2020-05-20T22:30:11.000,9.84,92.96,12.79,45.911933,-123.982843
2020-05-20T22:45:11.000,9.79,92.31,12.71,45.911933,-123.982843
2020-05-20T23:00:11.000,9.63,90.47,12.56,45.911933,-123.982843
2020-05-20T23:15:11.000,9.66,90.84,12.58,45.911933,-123.982843
2020-05-20T23:30:11.000,9.7,91.29,12.6,45.911933,-123.982843
2020-05-20T23:45:11.000,9.75,91.88,12.66,45.911933,-123.982843
2020-05-21T00:00:11.000,9.74,91.71,12.65,45.911933,-123.982843
2020-05-21T00:15:11.000,9.79,92.32,12.72,45.911933,-123.982843
2020-05-21T00:30:11.000,9.75,91.97,12.72,45.911933,-123.982843
2020-05-21T00:45:11.000,9.77,92.22,12.74,45.911933,-123.982843
2020-05-21T01:00:11.000,9.81,92.61,12.78,45.911933,-123.982843
2020-05-21T01:15:11.000,9.78,92.41,12.79,45.911933,-123.982843
2020-05-21T01:30:11.000,9.82,92.83,12.83,45.911933,-123.982843
2020-05-21T01:45:11.000,9.77,92.38,12.83,45.911933,-123.982843
2020-05-21T02:00:11.000,9.84,93.14,12.9,45.911933,-123.982843
2020-05-21T02:15:11.000,9.92,94.13,12.99,45.911933,-123.982843
2020-05-21T02:30:11.000,9.87,93.71,13,45.911933,-123.982843
2020-05-21T02:45:11.000,9.94,94.48,13.06,45.911933,-123.982843
2020-05-21T03:00:11.000,9.93,94.35,13.06,45.911933,-123.982843
2020-05-21T03:15:11.000,9.84,93.51,13.04,45.911933,-123.982843
2020-05-21T03:30:11.000,9.88,93.99,13.08,45.911933,-123.982843
2020-05-21T03:45:11.000,9.78,92.87,13.03,45.911933,-123.982843
2020-05-21T04:00:11.000,9.62,91.31,13.01,45.911933,-123.982843
2020-05-21T04:15:11.000,9.66,91.74,13.04,45.911933,-123.982843
2020-05-21T04:30:11.000,9.69,92.13,13.08,45.911933,-123.982843
2020-05-21T04:45:11.000,9.9,94.34,13.18,45.911933,-123.982843
2020-05-21T05:00:11.000,9.97,95.11,13.22,45.911933,-123.982843
2020-05-21T05:15:11.000,10.14,96.92,13.3,45.911933,-123.982843
2020-05-21T05:30:11.000,10.18,97.38,13.33,45.911933,-123.982843
2020-05-21T05:45:11.000,10.18,97.31,13.34,45.911933,-123.982843
2020-05-21T06:00:11.000,10.03,95.22,13.02,45.911933,-123.982843
2020-05-21T06:15:11.000,9.81,92.67,12.81,45.911933,-123.982843
2020-05-21T06:30:11.000,9.82,92.77,12.81,45.911933,-123.982843
2020-05-21T06:45:11.000,9.83,92.86,12.81,45.911933,-123.982843
2020-05-21T07:00:11.000,9.8,92.64,12.81,45.911933,-123.982843
2020-05-21T07:15:11.000,9.81,92.75,12.82,45.911933,-123.982843
2020-05-21T07:30:11.000,9.83,92.96,12.83,45.911933,-123.982843
2020-05-21T07:45:11.000,9.82,92.89,12.83,45.911933,-123.982843
2020-05-21T08:00:11.000,9.83,92.9,12.83,45.911933,-123.982843
2020-05-21T08:15:11.000,9.83,92.91,12.81,45.911933,-123.982843
2020-05-21T08:30:11.000,9.81,92.71,12.81,45.911933,-123.982843
2020-05-21T08:45:11.000,9.8,92.6,12.81,45.911933,-123.982843
2020-05-21T09:00:11.000,9.8,92.65,12.81,45.911933,-123.982843
2020-05-21T09:15:11.000,9.8,92.61,12.81,45.911933,-123.982843
2020-05-21T09:30:11.000,9.76,92.26,12.81,45.911933,-123.982843
2020-05-21T09:45:11.000,9.76,92.31,12.82,45.911933,-123.982843
2020-05-21T10:00:11.000,9.65,90.95,12.7,45.911933,-123.982843
2020-05-21T10:15:11.000,9.6,90.36,12.62,45.911933,-123.982843
2020-05-21T10:30:11.000,9.59,90.11,12.56,45.911933,-123.982843
